run,layer_number,layer_code,wire,value,local_median,robust_z,reason
22541,2,21,6,3.744232912,1.698856398,118.40101559596944,outlier
22542,2,21,6,3.769729265,1.698856398,119.87692678812923,outlier
22543,2,21,6,3.70696294,1.698856398,116.24356316321244,outlier
22545,2,21,6,3.231921196,1.698856398,88.7447508149249,outlier
22546,2,21,6,3.225818904,1.698856398,88.39150652698194,outlier
22547,2,21,6,1.35309263,1.689197592,-19.456158108425765,outlier
22552,2,21,6,1.548058693,1.681403808,-7.718968577518995,outlier
22555,2,21,6,1.57003055,1.681494169,-6.452311152137438,outlier
22567,2,21,6,1.507569268,1.681239453,-10.053271924261432,outlier
22574,2,21,6,1.562619806,1.681239453,-6.866553213212164,outlier
22579,2,21,6,1.560223787,1.681239453,-7.005251922738487,outlier
22588,2,21,6,1.570106001,1.699798714,-7.507541437721119,outlier
22589,2,21,6,1.581359624,1.702692485,-7.023613437053764,outlier
22595,2,21,6,1.470440286,1.712058338,-13.986580244423278,outlier
22601,2,21,6,1.587180001,1.703428082,-6.729270018147152,outlier
22603,2,21,6,1.591757474,1.703428082,-6.464293155279378,outlier
22614,2,21,6,1.516993924,1.672279687,-8.98905014355465,outlier
22633,2,21,6,1.503121536,1.656245393,-8.863903568207292,outlier
22651,2,21,6,1.420108035,1.649725948,-13.291926406771557,outlier
22653,2,21,6,1.526228638,1.650067422,-7.168674175834348,outlier
22660,2,21,6,1.546058394,1.644440082,-5.695035459493799,outlier
22665,2,21,6,1.435977843,1.615995466,-10.420707015301309,outlier
22668,2,21,6,1.456781142,1.615995466,-9.216463340610021,outlier
22672,2,21,6,1.535157202,1.623248588,-5.099359211502404,outlier
22678,2,21,6,1.454132031,1.64660611,-11.141775743250195,outlier
22688,2,21,6,1.552336059,1.649156038,-5.604632577481748,outlier
22693,2,21,6,1.686011684,1.552336059,7.738100859226917,outlier
22712,2,21,6,0.102039368,0.174449708,-4.191628160862636,low/dead
22713,2,21,6,0.102829713,0.153556675,-2.936439221721771,low/dead
22727,2,21,6,0.174449708,0.153556675,1.2094381201446145,low/dead
22732,2,21,6,0.153556675,0.153556675,0.0,low/dead
22734,2,21,6,0.068308638,0.153556675,-4.934765843489479,low/dead
22735,2,21,6,0.035722352,0.153556675,-6.821093045592437,low/dead
22736,2,21,6,0.022398766,0.174449708,-8.801795577439512,low/dead
22823,2,21,6,0.257715938,0.257715938,0.0,low/dead
22824,2,21,6,0.257868717,0.257868717,0.0,low/dead
22825,2,21,6,0.284597384,0.284597384,0.0,low/dead
22915,2,21,6,0.104221621,0.399390424,-17.08648056151809,low/dead
22916,2,21,6,0.234389232,0.399439132,-9.554268199646097,low/dead
22943,2,21,6,0.301475746,0.310934613,-0.5475468460313049,low/dead
22944,2,21,6,0.170780107,0.310934613,-8.113144810829384,low/dead
22945,2,21,6,0.17010721,0.310934613,-8.152096899917213,low/dead
22946,2,21,6,0.170399177,0.310934613,-8.135195762603914,low/dead
22947,2,21,6,0.171503048,0.310934613,-8.07129581724308,low/dead
22982,2,21,6,0.162467895,0.162467895,0.0,low/dead
22983,2,21,6,0.146435168,0.151796422,-0.31034771061615474,low/dead
22984,2,21,6,0.151796422,0.146435168,0.31034771061615474,low/dead
22985,2,21,6,0.144848261,0.146435168,-0.09186152239956388,low/dead
22990,2,21,6,0.142080644,0.146435168,-0.2520709808233493,low/dead
22991,2,21,6,0.139623025,0.146435168,-0.394335538745202,low/dead
22992,2,21,6,0.13957261,0.146435168,-0.3972539193760605,low/dead
22994,2,21,6,0.137430464,0.151796422,-0.8316043552698386,low/dead
22995,2,21,6,0.233607477,0.226333293,0.42108177508483574,low/dead
22996,2,21,6,0.237800241,0.233607477,0.2427071555561128,low/dead
22997,2,21,6,0.226333293,0.236383049,-0.5817517257811291,low/dead
23002,2,21,6,0.375740266,0.237800241,7.984954818608723,outlier
23003,2,21,6,0.368180523,0.240574034,7.386775877605438,outlier
23004,2,21,6,0.236383049,0.299012071,-3.625415545659439,low/dead
23007,2,21,6,0.240574034,0.299012071,-3.382811371341892,low/dead
23008,2,21,6,0.424633659,0.299012071,7.271875617116061,outlier
23011,2,21,6,0.545249947,0.368180523,10.250044179686578,outlier
23012,2,21,6,0.299012071,0.406924399,-6.2467370398902355,low/dead
23014,2,21,6,0.178954857,0.406924399,-13.19650690862876,low/dead
23015,2,21,6,0.18276879,0.406924399,-12.975729199720844,low/dead
23052,2,21,6,0.108023648,0.3923979,-16.46161477639033,low/dead
23053,2,21,6,0.237386239,0.3923979,-8.97318316016321,low/dead
23054,2,21,6,0.228960038,0.285274432,-3.2598797319873642,low/dead
23055,2,21,6,0.207641082,0.282672968,-4.3433819855042115,low/dead
23056,2,21,6,0.3923979,0.280071504,6.502254853130204,outlier
23057,2,21,6,0.412179466,0.2587288715,8.882817470644566,outlier
23060,2,21,6,0.280071504,0.280071504,0.0,low/dead
23061,2,21,6,0.285274432,0.282672968,0.15059133490977045,low/dead
21317,2,21,7,0.012756825,0.0162960225,-0.21171552062585208,low/dead
21322,2,21,7,0.015038993,0.017129505,-0.12505485677320666,low/dead
21323,2,21,7,0.01546254,0.017185291499999998,-0.10305534820576333,low/dead
21325,2,21,7,0.018702999,0.017129505,0.09412673393097017,low/dead
21326,2,21,7,0.017129505,0.017185291499999998,-0.0033371598763261307,low/dead
21327,2,21,7,0.017609261,0.017241078,0.02202478260413224,low/dead
21328,2,21,7,0.017241078,0.017241078,0.0,low/dead
21329,2,21,7,0.017567768,0.017387164,0.010803768336497628,low/dead
21331,2,21,7,0.016935755,0.017450354,-0.030783417765904007,low/dead
21333,2,21,7,0.018247941,0.017387164,0.05149185675502965,low/dead
21334,2,21,7,0.017387164,0.017387164,0.0,low/dead
21335,2,21,7,0.017161052,0.017241078,-0.004787171739809525,low/dead
21336,2,21,7,0.017450354,0.017387164,0.003780038765383349,low/dead
21339,2,21,7,0.02103573,0.017161052,0.23178403297005465,low/dead
21340,2,21,7,0.011261649,0.017161052,-0.3529034979050232,low/dead
21341,2,21,7,0.011106325,0.014924952,-0.2284310506494581,low/dead
21342,2,21,7,0.010800548,0.011261649,-0.027583156429134302,low/dead
21343,2,21,7,0.01813984,0.011106325,0.4207463104431837,low/dead
21344,2,21,7,0.014924952,0.010800548,0.24672269352906884,low/dead
21345,2,21,7,0.0061567,0.0061567,0.0,low/dead
21346,2,21,7,0.005427952,0.005427952,0.0,low/dead
21347,2,21,7,0.004823502,0.005427952,-0.0361583230216161,low/dead
21348,2,21,7,0.004626411,0.005427952,-0.04794834708093174,low/dead
21349,2,21,7,0.002910938,0.005427952,-0.1505682939232858,low/dead
21350,2,21,7,0.003404329,0.005427952,-0.12105354306885911,low/dead
21351,2,21,7,0.004363576,0.005427952,-0.0636711907096628,low/dead
21352,2,21,7,0.005600673,0.005600673,0.0,low/dead
21353,2,21,7,0.006644127,0.006258619,0.023061167658891855,low/dead
21354,2,21,7,0.006258619,0.006644127,-0.023061167658891855,low/dead
21355,2,21,7,0.007242069,0.007242069,0.0,low/dead
21356,2,21,7,0.007265772,0.007265772,0.0,low/dead
21357,2,21,7,0.00843714,0.00843714,0.0,low/dead
21358,2,21,7,0.008922014,0.008922014,0.0,low/dead
21385,2,21,7,0.025553524,0.024158897,0.08342687329087192,low/dead
21386,2,21,7,0.025017172,0.02430428,0.04264534571184706,low/dead
21387,2,21,7,0.024712385,0.02430428,0.024412924835365394,low/dead
21388,2,21,7,0.024438273,0.02430428,0.008015488752808952,low/dead
21389,2,21,7,0.024158897,0.024438273,-0.016712329642628962,low/dead
21390,2,21,7,0.026555459,0.024438273,0.12665050092620295,low/dead
21391,2,21,7,0.02430428,0.02430428,0.0,low/dead
21392,2,21,7,0.023704315,0.024158897,-0.027193188511559684,low/dead
21393,2,21,7,0.022657082,0.023704315,-0.06264569293224614,low/dead
21394,2,21,7,0.026976622,0.022898241,0.2439695882260266,low/dead
21395,2,21,7,0.022898241,0.022657082,0.014426180861229165,low/dead
21397,2,21,7,0.022469883,0.022469883,0.0,low/dead
21398,2,21,7,0.021991891,0.022254678,-0.01571997225888238,low/dead
21399,2,21,7,0.022254678,0.022254678,0.0,low/dead
21400,2,21,7,0.022028673,0.022028673,0.0,low/dead
21401,2,21,7,0.021913329,0.022028673,-0.006899901746389753,low/dead
21402,2,21,7,0.021616169,0.021991891,-0.022475767130991153,low/dead
21403,2,21,7,0.02162971,0.021913329,-0.01696614677321152,low/dead
21404,2,21,7,0.022525134,0.021913329,0.036598300630721906,low/dead
21405,2,21,7,0.021395425,0.021913329,-0.03098112354402691,low/dead
21406,2,21,7,0.025183694,0.021913329,0.1956339053165484,low/dead
21407,2,21,7,0.015022502,0.022525134,-0.4488089856370483,low/dead
21414,2,21,7,0.016650507,0.025183694,-0.5104569971872869,low/dead
21415,2,21,7,0.030849605,0.030849605,0.0,low/dead
21416,2,21,7,0.050533866,0.041455821,0.5430505145417607,low/dead
21418,2,21,7,0.0526882,0.050533866,0.12887270190826436,low/dead
21422,2,21,7,0.053439962,0.052033371,0.0841425622256564,low/dead
21423,2,21,7,0.052033371,0.0526882,-0.0391720051384262,low/dead
21424,2,21,7,0.069948018,0.053439962,0.9875152970583644,low/dead
21425,2,21,7,0.041455821,0.054819333,-0.7994080297778865,low/dead
21426,2,21,7,0.067672645,0.054819333,0.7688877610945738,low/dead
21427,2,21,7,0.094244127,0.067672645,1.5895115052015194,low/dead
21428,2,21,7,0.054819333,0.069948018,-0.9050010408177331,low/dead
21429,2,21,7,0.078353486,0.069948018,0.5028168204017829,low/dead
21430,2,21,7,0.113439421,0.067672645,2.737777930789889,low/dead
21432,2,21,7,0.033051449,0.067672645,-2.071047048329365,low/dead
21433,2,21,7,0.087642418,0.061044374,1.591100449491536,low/dead
21434,2,21,7,0.073738374,0.054819333,1.1317409144465207,low/dead
21435,2,21,7,0.061044374,0.033051449,1.6745425171145236,low/dead
21458,2,21,7,0.002130673,0.002237819,-0.006409495704316445,low/dead
21459,2,21,7,0.002237819,0.002186413,0.0030751174675311384,low/dead
21460,2,21,7,0.002186413,0.002130673,0.0033343782367853065,low/dead
21464,2,21,7,0.001740099,0.001740099,0.0,low/dead
21465,2,21,7,0.001503994,0.001642235,-0.008269604984417622,low/dead
21468,2,21,7,0.001542733,0.001613429,-0.004229049225471382,low/dead
21469,2,21,7,0.00151678,0.001556004,-0.0023463877280169945,low/dead
21471,2,21,7,0.001530366,0.001542733,-0.000739796477472616,low/dead
21472,2,21,7,0.001556004,0.001530366,0.0015336704204288055,low/dead
21473,2,21,7,0.001642235,0.00151678,0.007504743840974195,low/dead
21475,2,21,7,0.001613429,0.00151678,0.005781563010532187,low/dead
21476,2,21,7,0.001309396,0.001500388,-0.011425180627917133,low/dead
21478,2,21,7,0.001429845,0.00146905,-0.0023452511441185583,low/dead
21481,2,21,7,0.001327521,0.001452868,-0.007498283258814656,low/dead
21482,2,21,7,0.001229875,0.001452868,-0.013339487013912221,low/dead
21483,2,21,7,0.001452868,0.001450285,0.00015451558998235573,low/dead
21484,2,21,7,0.001500388,0.001450285,0.0029971717401803917,low/dead
21485,2,21,7,0.00146905,0.001452868,0.0009680105602378896,low/dead
21486,2,21,7,0.001450285,0.001452868,-0.00015451558998235573,low/dead
21489,2,21,7,0.0014812,0.00146905,0.0007268154929483628,low/dead
21493,2,21,7,0.001429172,0.00146905,-0.002385510142205319,low/dead
21494,2,21,7,0.001482779,0.001470195,0.0007527774619968822,low/dead
21496,2,21,7,0.001470195,0.001470195,0.0,low/dead
21497,2,21,7,0.001396131,0.001470195,-0.004430523676520765,low/dead
21499,2,21,7,0.001499964,0.0014812,0.0011224663300150569,low/dead
21500,2,21,7,0.001422044,0.001470195,-0.00288040269966721,low/dead
21502,2,21,7,0.001589203,0.001470195,0.0071190829781727,low/dead
21503,2,21,7,0.001496675,0.001464001,0.0019545653840818754,low/dead
21504,2,21,7,0.001445812,0.001457938,-0.0007253798080240107,low/dead
21505,2,21,7,0.001563923,0.001457938,0.006340044446101395,low/dead
21506,2,21,7,0.001389102,0.001445812,-0.003392403835810832,low/dead
21507,2,21,7,0.001351253,0.001445812,-0.005656538781704037,low/dead
21508,2,21,7,0.001464001,0.001445812,0.001088069712036016,low/dead
21509,2,21,7,0.001457938,0.001445812,0.0007253798080240107,low/dead
21513,2,21,7,0.001436263,0.001457938,-0.0012966029472967699,low/dead
21515,2,21,7,0.001196413,0.001457938,-0.01564447915994402,low/dead
21516,2,21,7,0.001339607,0.001464001,-0.007441274603277216,low/dead
21517,2,21,7,0.001490838,0.0014716,0.0011508211072708255,low/dead
21518,2,21,7,0.001508153,0.001490838,0.0010357868527078858,low/dead
21520,2,21,7,0.001620398,0.001508153,0.006714518930534054,low/dead
21521,2,21,7,0.0014716,0.00151202,-0.0024179326934133907,low/dead
21522,2,21,7,0.00151202,0.001620398,-0.006483194197099375,low/dead
21524,2,21,7,0.001663038,0.001663038,0.0,low/dead
21525,2,21,7,0.001697746,0.001697746,0.0,low/dead
21533,2,21,7,0.005376891,0.005358753,0.0010850188815717987,low/dead
21534,2,21,7,0.005358753,0.005376891,-0.0010850188815717987,low/dead
21536,2,21,7,0.005474559,0.005474559,0.0,low/dead
21537,2,21,7,0.005811089,0.005628504,0.010922272162961,low/dead
21538,2,21,7,0.006274142,0.005628504,0.038622197632608456,low/dead
21539,2,21,7,0.005628504,0.005628504,0.0,low/dead
21541,2,21,7,0.006097346,0.005628504,0.028046224637439887,low/dead
21542,2,21,7,0.006246405,0.005628504,0.03696296460150487,low/dead
21543,2,21,7,0.006102941,0.005628504,0.028380918685427203,low/dead
21563,2,21,7,0.003376073,0.003516813,-0.008419095677164803,low/dead
21564,2,21,7,0.003390689,0.003516813,-0.007544763558240242,low/dead
21565,2,21,7,0.003093442,0.003516813,-0.025326140087657618,low/dead
21566,2,21,7,0.002537374,0.003516813,-0.05859024194220977,low/dead
21567,2,21,7,0.002822194,0.003516813,-0.04155225110257586,low/dead
21568,2,21,7,0.003516813,0.003516813,0.0,low/dead
21569,2,21,7,0.003684313,0.003684313,0.0,low/dead
21676,2,21,7,1.117919399,1.376473791,-15.466776779871886,outlier
21677,2,21,7,0.758357466,1.376473791,-36.97584538718547,outlier
21694,2,21,7,1.398494713,1.502509673,-6.222196249086742,outlier
21695,2,21,7,1.068684922,1.470090006,-24.012134485550423,outlier
21697,2,21,7,0.638068085,1.398494713,-45.488876912006496,outlier
21700,2,21,7,1.579224038,1.379560748,11.943898974900515,outlier
21705,2,21,7,1.521637035,1.379560748,8.499032639685392,outlier
21711,2,21,7,1.32766133,1.446928607,-7.134592981511408,outlier
21719,2,21,7,1.46622704,1.382048019,5.03560630815023,outlier
21744,2,21,7,1.162560464,1.289214953,-7.576497519066475,outlier
21773,2,21,7,1.349314202,1.223162515,7.546419800261079,outlier
21781,2,21,7,0.832691036,0.995595036,-9.744950704795023,outlier
21834,2,21,7,0.608300346,0.698504685,-5.396042067190607,outlier
21861,2,21,7,0.238240031,0.343671314,-6.30692098154922,low/dead
21886,2,21,7,0.075924524,0.44908284,-22.32240702809216,low/dead
21922,2,21,7,1.662493715,1.457414755,12.267865465492754,outlier
21923,2,21,7,1.646716696,1.457414755,11.324080951769234,outlier
21925,2,21,7,1.349438115,1.452125417,-6.142775475116625,outlier
21930,2,21,7,1.304865973,1.439434982,-8.049945729375084,outlier
21932,2,21,7,1.267757776,1.440099014,-10.309488218296345,outlier
21945,2,21,7,1.478539999,1.366193462,6.720592894707505,outlier
21948,2,21,7,1.211172688,1.457485848,-14.734503769964455,outlier
21950,2,21,7,1.293196906,1.459965496,-9.976131271535216,outlier
21957,2,21,7,1.269783442,1.452866673,-10.952076443608505,outlier
21958,2,21,7,1.289405738,1.447302176,-9.44539731849878,outlier
21960,2,21,7,1.338747329,1.447296463,-6.493431468092802,outlier
21962,2,21,7,1.275424863,1.447296463,-10.28139437677558,outlier
21964,2,21,7,1.335503272,1.448776725,-6.776041200013,outlier
21976,2,21,7,1.30390392,1.461048572,-9.400425325726617,outlier
21980,2,21,7,1.192074878,1.461048572,-16.090061563354016,outlier
21993,2,21,7,1.244803034,1.460683559,-12.914017300067957,outlier
21994,2,21,7,1.264400097,1.460607327,-11.737156756582893,outlier
21995,2,21,7,1.282258678,1.460683559,-10.673412990803902,outlier
22004,2,21,7,1.300997257,1.472568954,-10.263454117781206,outlier
22014,2,21,7,1.354303385,1.51516583,-9.622824465806865,outlier
22018,2,21,7,1.222544147,1.51092672,-17.251104687465954,outlier
22019,2,21,7,1.32764611,1.495898249,-10.064877477111176,outlier
22020,2,21,7,1.511833528,1.354303385,9.423485476442025,outlier
22021,2,21,7,1.516349405,1.354303385,9.69362616515389,outlier
22025,2,21,7,1.323554499,1.494947434,-10.252760538262638,outlier
22026,2,21,7,1.332371038,1.495898249,-9.782231314686037,outlier
22027,2,21,7,1.333429823,1.497428762,-9.81045018043564,outlier
22038,2,21,7,1.350617511,1.505693519,-9.276678617200309,outlier
22050,2,21,7,0.328607912,1.458474208,-67.58883365374298,outlier
22051,2,21,7,1.093287804,1.503824484,-24.55838843189983,outlier
22052,2,21,7,1.245887369,1.509441705,-15.765874455845065,outlier
22054,2,21,7,2.171058883,1.509441705,39.57807533919117,outlier
22055,2,21,7,0.346082969,1.51814046,-70.11271959547182,outlier
22058,2,21,7,1.534726802,1.451119843,5.001385441934012,outlier
22091,2,21,7,1.274396945,1.448709917,-10.427437750738573,outlier
22093,2,21,7,1.2673777,1.448709917,-10.847330426853823,outlier
22097,2,21,7,1.286203675,1.438368589,-9.102536376819314,outlier
22100,2,21,7,1.283727427,1.448709917,-9.869286403061542,outlier
22103,2,21,7,1.315551172,1.467245525,-9.074387321249182,outlier
22107,2,21,7,1.251360591,1.458759299,-12.406633266820812,outlier
22116,2,21,7,1.309568109,1.474833739,-9.886223895956476,outlier
22117,2,21,7,1.272795034,1.474833739,-12.085996787590382,outlier
22127,2,21,7,1.304989813,1.496633232,-11.46414864615589,outlier
22133,2,21,7,1.658027251,1.494310491,9.793570174757885,outlier
22136,2,21,7,0.788999483,1.496747412,-42.33762632916178,outlier
22139,2,21,7,1.481874061,1.658027251,-10.537519969076216,outlier
22146,2,21,7,1.451614057,1.717227637,-15.889058854442675,outlier
22157,2,21,7,1.4967776,1.721368778,-13.435090349787888,outlier
22163,2,21,7,1.713658657,1.599175826,6.848386440114307,outlier
22177,2,21,7,1.426950544,1.58923237,-9.707732128456776,outlier
22185,2,21,7,1.287626821,1.583677062,-17.709786160485248,outlier
22189,2,21,7,1.407608771,1.583677062,-10.532441293476563,outlier
22192,2,21,7,1.397287903,1.582269016,-11.065608134257706,outlier
22217,2,21,7,1.294707789,1.58919869,-17.616506121738393,outlier
22218,2,21,7,1.415317871,1.579219378,-9.804621778204437,outlier
22223,2,21,7,1.699926118,1.597616096,6.120206508105966,outlier
22226,2,21,7,1.545236806,1.708740893,-9.780848032261451,outlier
22242,2,21,7,1.656716742,1.760211448,-6.19107454806054,outlier
22258,2,21,7,1.605258035,1.760906429,-9.310918865163003,outlier
22265,2,21,7,1.663248343,1.760539268,-5.819963095742955,outlier
22270,2,21,7,1.661818262,1.770587507,-6.5065985532753805,outlier
22275,2,21,7,1.649562246,1.76587508,-6.957857595056035,outlier
22283,2,21,7,1.662207531,1.762138962,-5.977918706444451,outlier
22288,2,21,7,1.671488657,1.774372656,-6.1545419300151005,outlier
22297,2,21,7,1.454018132,1.768866073,-18.834268431414905,outlier
22305,2,21,7,1.63141439,1.745791884,-6.8420851591611545,outlier
22306,2,21,7,1.634386597,1.738080019,-6.20296177995328,outlier
22309,2,21,7,1.548481375,1.736901314,-11.271319411159253,outlier
22328,2,21,7,1.720692652,1.831817646,-6.647519941810158,outlier
22342,2,21,7,1.760686713,1.863287971,-6.137628305382055,outlier
22352,2,21,7,1.738409876,1.874743845,-8.155525998711228,outlier
22354,2,21,7,1.757921437,1.881460583,-7.390137061597476,outlier
22368,2,21,7,1.730154715,1.876231646,-8.73835198462127,outlier
22372,2,21,7,1.785758235,1.8736745,-5.25916901104144,outlier
22374,2,21,7,1.906504719,1.807549008,5.919550935845296,outlier
22380,2,21,7,1.669933167,1.890791752,-13.211805870670963,outlier
22382,2,21,7,1.780186262,1.890791752,-6.616443105937847,outlier
22385,2,21,7,2.356718043,1.8736745,28.895763853585773,outlier
22389,2,21,7,2.015285559,1.780186262,14.063688184433571,outlier
22390,2,21,7,2.139197633,1.710788477,25.627523613311187,outlier
22417,2,21,7,1.434297212,1.680504535,-14.728172578908735,outlier
22418,2,21,7,1.532711312,1.680504535,-8.84102092421168,outlier
22420,2,21,7,1.587666069,1.674780806,-5.211221441623189,outlier
22427,2,21,7,1.574987413,1.684711526,-6.563718952956103,outlier
22445,2,21,7,1.573828256,1.685873008,-6.702540054086963,outlier
22458,2,21,7,1.562765791,1.677702421,-6.875532789405209,outlier
22480,2,21,7,1.555952029,1.666259016,-6.5985865952307226,outlier
22491,2,21,7,1.475059087,1.644113747,-10.1128844479932,outlier
22496,2,21,7,1.422706777,1.645605781,-13.333864153906045,outlier
22498,2,21,7,0.413887479,1.645605781,-73.6816415507528,outlier
22506,2,21,7,1.542635328,1.673860556,-7.849920063874966,outlier
22509,2,21,7,1.538592608,1.673860556,-8.091756403764032,outlier
22522,2,21,7,1.562845314,1.661292229,-5.889114654730064,outlier
22523,2,21,7,1.552204225,1.661292229,-6.525666782058651,outlier
22526,2,21,7,1.589966118,1.690841382,-6.034378990160976,outlier
22527,2,21,7,1.57868129,1.690841382,-6.7094397165525335,outlier
22541,2,21,7,3.733546053,1.69730345,121.80845030962107,outlier
22542,2,21,7,3.747923033,1.69730345,122.6684842031033,outlier
22543,2,21,7,3.654562058,1.69730345,117.08361152271112,outlier
22545,2,21,7,3.174595302,1.69730345,88.37190169876341,outlier
22546,2,21,7,3.18670729,1.69730345,89.09644330607243,outlier
22547,2,21,7,1.351052663,1.66877099,-19.005975510883392,outlier
22552,2,21,7,1.538758165,1.666980088,-7.67026174255405,outlier
22555,2,21,7,1.565340909,1.66877099,-6.187208667300732,outlier
22567,2,21,7,1.504191886,1.672786584,-10.08536942677776,outlier
22574,2,21,7,1.554296627,1.672786584,-7.088093539620159,outlier
22579,2,21,7,1.556551605,1.672786584,-6.953200292981673,outlier
22588,2,21,7,1.562118009,1.690201653,-7.661989864401825,outlier
22589,2,21,7,1.573274867,1.691319173,-7.06143460536106,outlier
22595,2,21,7,1.462528675,1.700767844,-14.251515971715444,outlier
22601,2,21,7,1.57924088,1.692033113,-6.747254520875821,outlier
22603,2,21,7,1.590492465,1.692033113,-6.0741823975650835,outlier
22614,2,21,7,1.513597227,1.657463818,-8.606128992301656,outlier
22633,2,21,7,1.487812883,1.640681141,-9.144610559212103,outlier
22651,2,21,7,1.418116138,1.638909067,-13.207878315279599,outlier
22653,2,21,7,1.518675852,1.638851659,-7.18894143252443,outlier
22660,2,21,7,1.537033793,1.633697748,-5.782457621700658,outlier
22665,2,21,7,1.436324052,1.605558026,-10.123611048265008,outlier
22668,2,21,7,1.451579785,1.605558026,-9.211009970019445,outlier
22678,2,21,7,1.448923135,1.630461768,-10.859678274326447,outlier
22688,2,21,7,1.545339543,1.646274573,-6.037954204543814,outlier
22693,2,21,7,1.682386347,1.545339543,8.198167934671371,outlier
22712,2,21,7,0.102105612,0.712239665,-36.49834423833544,low/dead
22713,2,21,7,0.103634765,0.712239665,-36.4068699921224,low/dead
22727,2,21,7,0.153575539,0.403426134,-14.946113857478679,low/dead
22734,2,21,7,0.403426134,0.296528177,6.394657721162761,outlier
22735,2,21,7,0.712239665,0.296528177,24.86794650823178,outlier
22736,2,21,7,0.809462494,0.353704812,27.263518050027308,outlier
22823,2,21,7,0.267480342,0.37241728,-6.2773491622190525,low/dead
22824,2,21,7,0.26798697,0.381350278,-6.781416344549525,low/dead
22825,2,21,7,0.296528177,0.396646769,-5.989114715866313,outlier
22915,2,21,7,0.111694274,0.409372516,-17.80717351434001,low/dead
22916,2,21,7,0.246523481,0.409611435,-9.755954870818883,low/dead
22944,2,21,7,0.179902376,0.32408566,-8.625073632541016,low/dead
22945,2,21,7,0.178905517,0.32408566,-8.684705942457478,low/dead
22946,2,21,7,0.179367923,0.32408566,-8.657044720660581,low/dead
22947,2,21,7,0.18129385,0.32408566,-8.54183537235708,low/dead
22982,2,21,7,0.168704381,0.168704381,0.0,low/dead
22983,2,21,7,0.151912017,0.15690667,-0.2987811672675716,low/dead
22984,2,21,7,0.15690667,0.151912017,0.2987811672675716,low/dead
22985,2,21,7,0.150668703,0.151912017,-0.07437529858433034,low/dead
22990,2,21,7,0.146641973,0.151912017,-0.31525511339255524,low/dead
22991,2,21,7,0.143573293,0.151912017,-0.4988241806271878,low/dead
22992,2,21,7,0.143711813,0.151912017,-0.4905378858055245,low/dead
22994,2,21,7,0.141960718,0.15690667,-0.8940699152644042,low/dead
22995,2,21,7,0.240825149,0.232665581,0.48810703194778976,low/dead
22996,2,21,7,0.244812848,0.240825149,0.23854497237980982,low/dead
22997,2,21,7,0.232665581,0.243454102,-0.6453715398188252,low/dead
23002,2,21,7,0.380217861,0.244812848,8.099955660187165,outlier
23003,2,21,7,0.375124415,0.248239919,7.590256584999519,outlier
23004,2,21,7,0.243454102,0.305230072,-3.695451200651283,low/dead
23007,2,21,7,0.248239919,0.305230072,-3.4091626457528768,low/dead
23008,2,21,7,0.433262997,0.305230072,7.658955843415254,outlier
23011,2,21,7,0.550497934,0.375124415,10.490879889882596,outlier
23012,2,21,7,0.305230072,0.416239563,-6.64061052865115,outlier
23014,2,21,7,0.183287885,0.416239563,-13.93521717520309,low/dead
23015,2,21,7,0.186934548,0.416521532,-13.733940489752031,low/dead
23052,2,21,7,0.1159686,0.403318746,-17.189344692491613,low/dead
23053,2,21,7,0.247994889,0.403318746,-9.2915049952342,low/dead
23054,2,21,7,0.241090132,0.299668366,-3.5041619770168206,low/dead
23055,2,21,7,0.217734862,0.2967058725,-4.72406205145577,low/dead
23056,2,21,7,0.403318746,0.293743379,6.554820936716248,outlier
23057,2,21,7,0.421772909,0.270869134,9.02709478307764,outlier
21317,2,21,8,0.012160638,0.015379399500000002,-0.1635695213509657,low/dead
21322,2,21,8,0.014040166,0.016125229,-0.10595775949743672,low/dead
21323,2,21,8,0.01463357,0.016327342,-0.0860733158755838,low/dead
21325,2,21,8,0.017786152,0.016349438,0.07301026226958132,low/dead
21326,2,21,8,0.016125229,0.0164394465,-0.01596775842978635,low/dead
21327,2,21,8,0.016529455,0.016414928,0.005819979694600543,low/dead
21328,2,21,8,0.016551398,0.016414928,0.0069350688389823905,low/dead
21329,2,21,8,0.016744534,0.016529455,0.01092978435421336,low/dead
21331,2,21,8,0.016349438,0.016551398,-0.010263109128166413,low/dead
21333,2,21,8,0.017119462,0.016529455,0.029982700670341422,low/dead
21334,2,21,8,0.016414928,0.016529455,-0.005819979694600543,low/dead
21335,2,21,8,0.016274094,0.016414928,-0.007156836556527034,low/dead
21336,2,21,8,0.01660957,0.016414928,0.009891226415748711,low/dead
21339,2,21,8,0.022892708,0.016414928,0.32918480416050033,low/dead
21340,2,21,8,0.009823607,0.016414928,-0.3349546777667646,low/dead
21341,2,21,8,0.009535301,0.016274094,-0.3424488411127191,low/dead
21342,2,21,8,0.00915218,0.009823607,-0.0341202642731109,low/dead
21343,2,21,8,0.039998802,0.009535301,1.5480799920232244,low/dead
21344,2,21,8,0.047494693,0.00915218,1.9484719507186772,low/dead
21345,2,21,8,0.008618402,0.008618402,0.0,low/dead
21346,2,21,8,0.007653427,0.007653427,0.0,low/dead
21347,2,21,8,0.007212385,0.007653427,-0.022412666746409314,low/dead
21348,2,21,8,0.006872293,0.007653427,-0.039695303454749656,low/dead
21349,2,21,8,0.003972194,0.007653427,-0.18707118243814558,low/dead
